id,observed_on_string,observed_on,time_zone,out_of_range,created_at,updated_at,quality_grade,url,tag_list,description,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
14665999,2018-07-24,2018-07-24,Auckland,,2018-07-23 23:52:20 UTC,2018-09-16 01:13:14 UTC,research,https://www.inaturalist.org/observations/14665999,"","Gittos Domain. A group of several plants growing on a damp and shaded clay bank at the base of a large kanuka tree, at the side of some steps down to a stream.",0,false,"Blockhouse Bay, Auckland",-36.924421,174.705733,53,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
14669786,2013/12/08 12:53 AM NZDT,2013-12-08,Wellington,,2018-07-24 00:36:11 UTC,2018-09-16 01:13:08 UTC,research,https://www.inaturalist.org/observations/14669786,"",with fly,0,false,"Te Urewera, New Zealand",-38.7445356212,177.1515028085,2245,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
14679210,2018/01/21 12:22 AM NZDT,2018-01-21,Wellington,,2018-07-24 05:16:37 UTC,2018-09-16 01:12:37 UTC,research,https://www.inaturalist.org/observations/14679210,"",,0,false,"Bruce Bay 7886, New Zealand",-43.5948566667,169.6129833333,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
14699655,2018/01/21 1:30 AM NZDT,2018-01-21,Wellington,,2018-07-24 21:57:20 UTC,2019-01-29 04:33:23 UTC,needs_id,https://www.inaturalist.org/observations/14699655,"",,0,false,"Bruce Bay 7886, New Zealand",-43.59484,169.6127166667,,,,false,,,Bladderworts,Utricularia monanthos,,Plantae,122027
14699869,2018/01/21 2:16 AM NZDT,2018-01-21,Wellington,,2018-07-24 22:06:36 UTC,2018-09-16 01:12:31 UTC,research,https://www.inaturalist.org/observations/14699869,"",,0,false,"Bruce Bay 7886, New Zealand",-43.59468,169.6130216667,,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
14702453,2018/01/21 11:58 PM NZDT,2018-01-21,Wellington,,2018-07-24 23:55:23 UTC,2018-09-16 01:12:20 UTC,research,https://www.inaturalist.org/observations/14702453,"",,0,false,"Haast 7886, New Zealand",-43.8393233333,169.0613116667,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
14702727,2018/01/21 11:56 PM NZDT,2018-01-21,Wellington,,2018-07-25 00:06:10 UTC,2019-01-29 06:46:22 UTC,research,https://www.inaturalist.org/observations/14702727,"",,0,false,"Haast 7886, New Zealand",-43.8396033333,169.0614233333,,,,false,,,Utricularia monanthos,Utricularia monanthos,,Plantae,122027
14708730,2018/01/23 1:33 AM NZDT,2018-01-23,Wellington,,2018-07-25 03:57:10 UTC,2018-09-16 01:12:14 UTC,research,https://www.inaturalist.org/observations/14708730,"",,0,false,"Jackson Bay 7886, New Zealand",-43.9699316667,168.8336066667,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
14708950,2018/01/23 2:43 AM NZDT,2018-01-23,Wellington,,2018-07-25 04:08:36 UTC,2019-05-15 10:11:51 UTC,needs_id,https://www.inaturalist.org/observations/14708950,"","Presumably, based on location and leaf shape.",0,false,"Jackson Bay 7886, New Zealand",-43.969215,168.8337916667,,,,false,,,Bladderworts,Utricularia geminiscapa,Hidden-fruit Bladderwort,Plantae,170085
14710434,2018/01/21 8:45 AM NZDT,2018-01-21,Wellington,,2018-07-25 05:21:24 UTC,2018-09-16 01:12:08 UTC,research,https://www.inaturalist.org/observations/14710434,"",,0,false,"Karangarua 7886, New Zealand",-43.5538783333,169.6774233333,,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
14865540,2017/11/19 11:18 AM NZDT,2017-11-19,Wellington,,2018-07-29 03:28:32 UTC,2018-09-29 08:07:55 UTC,research,https://www.inaturalist.org/observations/14865540,"",Utricularia dichotoma in lake side turf,0,false,"Kapitea Reservoir, Dillmanstown, New Zealand",-42.6947236767,171.1958713094,107,,,false,,,Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
15312170,2018-08-11 10:32:32 AM NZST,2018-08-11,Wellington,,2018-08-11 07:49:14 UTC,2018-10-06 08:22:26 UTC,research,https://www.inaturalist.org/observations/15312170,"",,0,false,"Craigs Flat, Upper Hutt 5372, New Zealand",-41.0560827141,175.0895931035,48,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
15344604,2018/08/05 3:02 PM NZST,2018-08-05,Wellington,,2018-08-12 10:17:23 UTC,2018-09-16 01:11:30 UTC,research,https://www.inaturalist.org/observations/15344604,"",,0,false,"Lake Ohia 0483, New Zealand",-34.9808212538,173.3404583129,4,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
15344653,2018/08/05 3:02 PM NZST,2018-08-05,Wellington,,2018-08-12 10:19:39 UTC,2019-05-02 02:13:02 UTC,research,https://www.inaturalist.org/observations/15344653,"",Newly emergent plant.  First of this species seen this season.,0,false,"Far North, NZ-NO, NZ",-34.8142747031,173.280517842,8,,obscured,true,,,pygmy sundew,Drosera pygmaea,pygmy sundew,Plantae,122209
15472868,2018-08-16 2:47:50 nachm. GMT+12:00,2018-08-16,Auckland,,2018-08-16 06:16:36 UTC,2018-10-06 08:22:07 UTC,research,https://www.inaturalist.org/observations/15472868,"",,0,false,"Mihi 3083, Neuseeland",-38.4731903076,176.1480865479,,,,false,gps,gps,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
15866970,2018/08/15 11:53 PM NZST,2018-08-15,Wellington,,2018-08-25 04:15:26 UTC,2018-10-06 08:20:59 UTC,research,https://www.inaturalist.org/observations/15866970,"",trackside in native bush,0,false,"Tawharanui Peninsula 0986, New Zealand",-36.3721845961,174.8477960334,122,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
15939534,2018/08/27 11:11 AM NZST,2018-08-27,Wellington,,2018-08-27 08:42:37 UTC,2018-08-31 08:38:33 UTC,research,https://www.inaturalist.org/observations/15939534,"",,0,false,"Parikino, New Zealand",-39.7208333333,175.1352777778,,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
15993751,2018-08-29 4:18:39 PM GMT+12:00,2018-08-29,Auckland,,2018-08-29 05:44:16 UTC,2018-09-16 01:10:40 UTC,research,https://www.inaturalist.org/observations/15993751,"",Only one found ,0,false,"65 Brookdale Rd, Paremoremo, Auckland 0793, New Zealand",-36.7509633038,174.6429436281,44,,,false,gps,gps,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
15993773,2018-08-29 4:23:56 PM GMT+12:00,2018-08-29,Auckland,,2018-08-29 05:46:43 UTC,2018-09-16 01:10:34 UTC,research,https://www.inaturalist.org/observations/15993773,"",,0,false,"65 Brookdale Rd, Paremoremo, Auckland 0793, New Zealand",-36.7511072935,174.642576836,88,,,false,gps,gps,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16124374,2018-09-02 1:48:57 pm GMT+12:00,2018-09-02,Auckland,,2018-09-02 05:24:06 UTC,2018-09-16 01:10:27 UTC,research,https://www.inaturalist.org/observations/16124374,"",,0,false,"Coromandel State Forest Park, NZ-WK-TC, NZ-WK, NZ",-37.05534971,175.67961665,9,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16252976,2018/09/06 2:44 PM NZST,2018-09-06,Wellington,,2018-09-06 08:35:27 UTC,2018-09-16 01:10:21 UTC,research,https://www.inaturalist.org/observations/16252976,BT,Growing in a wet gumland area,0,false,"Far North, NZ-NO, NZ",-34.6413312332,173.0358438199,4,obscured,,true,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16276720,Fri Sep 07 2018 14:24:13 GMT+1200 (GMT+12),2018-09-07,Auckland,,2018-09-07 02:24:32 UTC,2018-09-16 01:08:29 UTC,research,https://www.inaturalist.org/observations/16276720,"",,0,false,"Shakespeare Cliff Scenic & Historic Reserve, Cooks Beach, Waikato, NZ",-36.8273118558,175.7308298351,30,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16277640,Fri Sep 07 2018 15:05:51 GMT+1200 (GMT+12),2018-09-07,Auckland,,2018-09-07 03:07:07 UTC,2019-04-17 23:01:21 UTC,needs_id,https://www.inaturalist.org/observations/16277640,"",,0,false,"Unsworth Reserve, Unsworth Heights, Auckland, NZ",-36.7592953993,174.7195262284,80,,,false,,,Sundews,Drosera,Sundews,Plantae,51935
16279541,2018/09/07 10:56 AM NZST,2018-09-07,Wellington,,2018-09-07 05:38:43 UTC,2018-09-16 01:08:22 UTC,research,https://www.inaturalist.org/observations/16279541,"",,0,false,"Blue Mountains, Upper Hutt 5371, New Zealand",-41.1683197548,175.0004686077,508,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16301337,2018/09/07 1:21 PM NZST,2018-09-07,Wellington,,2018-09-07 22:38:28 UTC,2018-10-06 08:18:56 UTC,research,https://www.inaturalist.org/observations/16301337,"","Common on a dry, scrubby exposed bank on the edge of regenerating coastal native bush.",0,false,"Waihi Beach, New Zealand",-37.390245826,175.9403875488,31,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16307500,2015/11/05 9:38 AM NZDT,2015-11-05,Wellington,,2018-09-08 02:46:25 UTC,2019-01-14 11:03:07 UTC,research,https://www.inaturalist.org/observations/16307500,"",,1,false,"Rimutaka Forest Park 5373, New Zealand",-41.3896222,175.0145969,37212,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16329482,2018-08-24 9:07:11 AM GMT+12:00,2018-08-24,Auckland,,2018-09-08 19:49:54 UTC,2019-01-24 09:59:23 UTC,research,https://www.inaturalist.org/observations/16329482,"",On cleared road Bank.,0,false,"3 Boundary Rd, Hobsonville, Auckland 0618, New Zealand",-36.791214844,174.671141021,30,,,false,gps,gps,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16383727,2018/09/09 1:34 PM NZST,2018-09-09,Wellington,,2018-09-10 07:45:15 UTC,2018-09-16 01:06:08 UTC,research,https://www.inaturalist.org/observations/16383727,"",,0,false,"Tararua Forest Park, New Zealand",-41.0937961192,175.243027544,1551,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16445873,Sat Jan 06 2018 14:43:02 GMT+1300 (GMT+13),2018-01-06,Nuku'alofa,,2018-09-12 06:53:25 UTC,2018-09-16 01:06:01 UTC,research,https://www.inaturalist.org/observations/16445873,"","Growing with lichens and mosses in a clearing within beech forest. Location near Cross Creek, Haast Pass.",0,false,"Mount Aspiring National Park, , Otago, NZ",-44.1375919595,169.3171821783,2483,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
16543086,Sat Sep 15 2018 10:38:13 GMT+1200 (GMT+12),2018-09-15,Auckland,,2018-09-15 04:21:06 UTC,2018-09-16 01:05:52 UTC,research,https://www.inaturalist.org/observations/16543086,"",Locally common.,0,false,"Rangitoto Island Scenic Reserve, Rangitoto Island, Auckland, NZ",-36.7959534036,174.8603369879,2521,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16573056,2018/09/16 11:20 AM NZST,2018-09-16,Wellington,,2018-09-16 01:04:02 UTC,2018-09-16 08:03:10 UTC,research,https://www.inaturalist.org/observations/16573056,"",Along track in open Rewarewa forest.,0,false,"Whakatane, Neuseeland",-37.9718243712,177.0029732102,302,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16735657,2018-09-21,2018-09-21,Auckland,,2018-09-21 01:14:46 UTC,2018-09-21 21:36:31 UTC,research,https://www.inaturalist.org/observations/16735657,"",Manukau Domain. A group of plants growing at the side of the steps.,0,false,"Lynfield, Auckland",-36.934516,174.718756,14,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16741035,2018/09/21 1:59 PM NZST,2018-09-21,Wellington,,2018-09-21 06:23:53 UTC,2018-09-22 06:19:42 UTC,research,https://www.inaturalist.org/observations/16741035,"",Photographed by the clothesline,0,false,"Far North, NZ-NO, NZ",-34.7163624375,173.011077219,4,obscured,,true,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16741038,2018/09/21 2:07 PM NZST,2018-09-21,Wellington,,2018-09-21 06:23:59 UTC,2018-09-21 13:56:03 UTC,needs_id,https://www.inaturalist.org/observations/16741038,"",Photographed by the clothesline,0,false,"Far North, NZ-NO, NZ",-34.7516433925,173.1683138458,4,obscured,,true,,,Sundews,Drosera,Sundews,Plantae,51935
16741987,2018/09/21 6:39 PM NZST,2018-09-21,Wellington,,2018-09-21 08:20:56 UTC,2019-02-12 08:47:41 UTC,research,https://www.inaturalist.org/observations/16741987,"",Photographed down the drive - although not many drive down it *LOL*,0,false,"Far North, NZ-NO, NZ",-34.7439523634,173.0894811374,4,obscured,,true,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
16785533,Sat Sep 22 2018 14:33:38 GMT+1200 (GMT+12),2018-09-22,Auckland,,2018-09-22 05:52:34 UTC,2018-09-22 23:36:26 UTC,research,https://www.inaturalist.org/observations/16785533,"",,0,false,"Shakespeare Cliff Scenic & Historic Reserve, Cooks Beach, Waikato, NZ",-36.8304883333,175.7245466667,22,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
17053235,2018/09/29 3:24 PM NZST,2018-09-29,Wellington,,2018-09-30 04:23:32 UTC,2018-10-02 20:54:52 UTC,research,https://www.inaturalist.org/observations/17053235,"",,0,false,"Abel Tasman National Park 7183, New Zealand",-40.9761649523,173.0263736698,2199,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
17085416,2018/01/27 7:58 AM NZDT,2018-01-27,Wellington,,2018-10-01 01:08:32 UTC,2019-05-02 01:58:11 UTC,research,https://www.inaturalist.org/observations/17085416,"",,0,false,"Tararua Forest Park, New Zealand",-40.9421809972,175.2716457097,15,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
17105563,2018/10/02 7:57 AM NZDT,2018-10-02,Wellington,,2018-10-01 19:09:06 UTC,2018-10-10 01:33:02 UTC,research,https://www.inaturalist.org/observations/17105563,"",Small patch growing in highly degraded wetland subject to grazing.,0,false,"Mangawhai, New Zealand",-36.1374576014,174.5983604749,0,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
17135422,2018/09/26 1:20 PM NZST,2018-09-26,Wellington,,2018-10-02 18:57:08 UTC,2018-10-10 01:32:40 UTC,research,https://www.inaturalist.org/observations/17135422,"",Geothermal area,0,false,"Mihi 3083, New Zealand",-38.4735422313,176.1470837852,49,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
17135620,2018/09/26 1:20 PM NZST,2018-09-26,Wellington,,2018-10-02 19:03:45 UTC,2018-10-10 01:31:57 UTC,research,https://www.inaturalist.org/observations/17135620,"",geothermal area,0,false,"Mihi 3083, New Zealand",-38.4735237489,176.1472983619,31,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
17177666,2018-10-04 3:40:08 PM NZDT,2018-10-04,Wellington,,2018-10-04 02:40:37 UTC,2018-10-10 01:31:41 UTC,research,https://www.inaturalist.org/observations/17177666,"",,0,false,"Stratford, NZ-TK, NZ",-39.2522759013,174.6098987365,8,,,false,gps,gps,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
17207665,2018-10-05,2018-10-05,Auckland,,2018-10-05 04:55:01 UTC,2019-07-02 22:03:03 UTC,research,https://www.inaturalist.org/observations/17207665,"",Green Bay Beach [Reserve] and vicinity. Top of coastal cliffs between Green Bay Beach and Taunton Terrace.,0,false,"Green Bay, Auckland",-36.931903,174.690828,19,,open,false,,,Tall Sundew,Drosera auriculata,Tall sundew,Plantae,424565
17270710,2018/10/07 4:24 PM NZDT,2018-10-07,Wellington,,2018-10-07 03:51:08 UTC,2019-04-09 01:58:02 UTC,research,https://www.inaturalist.org/observations/17270710,"",Locally common growing with D. auriculata.,0,false,"Waiwera, New Zealand",-36.5622398514,174.7056840112,13,,,false,,,Drosera gunniana,Drosera gunniana,,Plantae,823782
17303804,2018/10/06 10:57 AM NZDT,2018-10-06,Wellington,,2018-10-08 01:41:47 UTC,2018-10-10 01:31:23 UTC,research,https://www.inaturalist.org/observations/17303804,"",,0,false,"Mangarakau Swamp, Tasman, New Zealand",-40.6424817596,172.4854432836,188,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
17362989,2017/05/26 9:03 AM EDT,2017-05-26,Eastern Time (US & Canada),,2018-10-09 23:11:37 UTC,2018-10-10 15:45:42 UTC,research,https://www.inaturalist.org/observations/17362989,"",,0,false,"Seaview, New Zealand",-42.7202444444,170.997575,5,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
17790301,2018/10/22 11:05 AM NZDT,2018-10-22,Wellington,,2018-10-24 06:01:53 UTC,2019-01-06 06:01:51 UTC,research,https://www.inaturalist.org/observations/17790301,"",Found in a pretty exposed area not far from a stream,0,false,"Bealey Valley Track, Arthur's Pass, New Zealand",-42.9203853734,171.5564601748,234,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
18082554,2018/11/04 12:22 PM NZDT,2018-11-04,Wellington,,2018-11-04 04:29:39 UTC,2018-11-24 02:16:09 UTC,research,https://www.inaturalist.org/observations/18082554,"","Many sightings on the clay banks on the side of the trail. Some in a more open and exposed area, some in more protected areas under a thicker canopy.",0,false,"Brooklyn Valley Reserve, Tasman, New Zealand",-41.0938077977,172.9606968471,350,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
18589771,2018/11/11 2:51 PM NZDT,2018-11-11,Wellington,,2018-11-24 01:50:24 UTC,2019-01-20 01:39:48 UTC,research,https://www.inaturalist.org/observations/18589771,"",Found mixed in with grass on mossy patches in the sports field. ,0,false,"Unsworth Heights, Auckland, New Zealand",-36.7592827778,174.7191244147,122,,,false,,,Drosera gunniana,Drosera gunniana,,Plantae,823782
18589881,2018/11/11 11:07 AM NZDT,2018-11-11,Wellington,,2018-11-24 02:00:04 UTC,2019-03-11 13:37:30 UTC,research,https://www.inaturalist.org/observations/18589881,"","Many plants growing alongside a path, mixed with natives (e.g. tea tree) and non-natives such as gorse.",0,false,"Swanson, Auckland, New Zealand",-36.852834852,174.5762863532,1436,,open,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
19147465,2018/12/13 11:26 AM NZDT,2018-12-13,Wellington,,2018-12-22 04:56:13 UTC,2018-12-22 10:31:55 UTC,research,https://www.inaturalist.org/observations/19147465,"","",0,false,"Franklin, NZ-WK, NZ",-37.372043,174.968905,3,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
19459742,2018/12/24 11:26 AM NZDT,2018-12-24,Wellington,,2019-01-06 05:34:22 UTC,2019-01-07 04:41:39 UTC,research,https://www.inaturalist.org/observations/19459742,"","Found on the side of the Mt Arthur Hut Track in a fairly open spot. The forest had a lot of beech trees, neinei, and lichens.",0,false,"Kahurangi National Park 7073, New Zealand",-41.1904963212,172.7150393286,2717,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
19737360,2019/01/19 1:26 PM NZDT,2019-01-19,Wellington,,2019-01-19 21:05:50 UTC,2019-05-02 01:34:17 UTC,research,https://www.inaturalist.org/observations/19737360,"",Multiple sightings along the track where there was still some water.,0,false,"Aorere Goldfields, Golden Bay, New Zealand",-40.7533872253,172.6240033999,104,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
19737477,2019/01/19 10:44 AM NZDT,2019-01-19,Wellington,,2019-01-19 21:13:15 UTC,2019-05-02 01:34:10 UTC,research,https://www.inaturalist.org/observations/19737477,"","Many sightings along the track, both in areas which still had water and along a dried up drainage ditch. ",0,false,"Aorere Goldfields, Golden Bay, New Zealand",-40.7555923107,172.6257230964,372,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
19796240,2019/01/19 11:01 AM NZDT,2019-01-19,Wellington,,2019-01-22 05:55:39 UTC,2019-01-31 06:34:55 UTC,research,https://www.inaturalist.org/observations/19796240,"",,0,false,"Manawatu-Wanganui 4691, New Zealand",-39.3295454,175.4958555,185,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
19816187,2019/01/20 8:46 AM NZDT,2019-01-20,Wellington,,2019-01-23 04:36:54 UTC,2019-01-31 06:33:34 UTC,research,https://www.inaturalist.org/observations/19816187,"",Quite easy to miss these diminutive plants.,0,false,"Manawatu-Wanganui 4691, New Zealand",-39.3391050787,175.5284711616,185,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
20872337,2019/03/01 2:25 PM NZDT,2019-03-01,Auckland,,2019-03-02 06:47:52 UTC,2019-03-02 16:25:52 UTC,research,https://www.inaturalist.org/observations/20872337,"",Commonly seen growing in sphagnum moss in a bog/swamp area in native bush.,0,false,"The Blade, Kaimai-Mamaku Forest Park, New Zealand",-37.7647597321,175.957843341,49,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
